product_name,Attributes
"Anime One Piece Poster, The Straw Hat Pirates Luffy Ace Sabo Three Brothers Print on Canvas Painting Wall Art for Living Room Decor Boy Gift (With Frame, Q-One piece 1)","Product color:Q3, Product size:With Frame, Product Style:Tube, Product Theme:Anime,Pirates, Product Weight:2.47 Kg"
"KAIWALK Anime Poster The Straw Hat Pirates Thousand Sunny Print on Canvas Painting Wall Art for Living Room Decor Boy Gift,With Frame","Product color:Q4, Product size:With Frame, Product Style:Hat, Product Theme:Anime, Product Weight:2.4 KG"
SKEIDO 9pcs/lot One Piece 9 Figures Wanted Circular Poster Luffy 1.5 Billion Nami Zoro Chopper Sanji Brook Kids Toys Gift,"Product color:multi, Product size:28*49cm, Product Weight:30 g"
"Eye Croc Charms, Shoe Decoration Charms, 10 Pcs Croc Accessories, Party Favors, Charms For Clog Wristband Sandals Bracelet, Birthday Party Keepsake",Product Weight:23 g
FLYCHEN Men's Hoodies Long Sleeve Sweatshirts Inspired By Japanese Anime NARUTO Pullover Uzumaki Naruto Uchiha Sasuke Hatake Kakashi Haruno Sakura,"Product color:Black, Product size:S, Product Style:Japanese"
EARLFAMILY 5.1'' for Driving Safety Warning Attack on Titan Anime Car Stickers Cartoon Decal Car Accessories Sun Visor Window Decor (Style H),"Product color:Style H, Product Shape:Rectangular, Product Theme:Cartoon,Anime, Product Weight:23 g"
"Insulated Stainless Steel Lunch Box with Thermal Bag, Leakproof, Microwave Safe - Blue","Product Capacity:1800 ml, Product color:Blue, Product Compartments:4, Product Material:Stainless Steel, Product Sheet Size:type, Product Weight:1.14 Kg"
"Insulated Stainless Steel Lunch Box with Thermal Bag, Leakproof, Microwave Safe - Pink","Product Capacity:1800 ml, Product color:Pink, Product Compartments:4, Product Material:Stainless Steel, Product Sheet Size:type, Product Weight:1.12 Kg"
"GGEROU Stainless Steel Bento Lunch Box, 1400ML, 2 Layer, Leakproof, Microwave &amp; Freezer Safe with Bag - Blue","Product Capacity:1400 ml, Product color:Blue, Product Sheet Size:type, Product Weight:800 g"
"GGEROU Stainless Steel Bento Lunch Box, 1900ML, 3 Layer, Leakproof, Microwave &amp; Freezer Safe with Bag - Blue","Product Capacity:1900 ml, Product color:3 Layerï¼ŒBlue, Product Compartments:3, Product Sheet Size:type, Product Weight:100 g"
"GGEROU Stainless Steel Bento Lunch Box, 1900ML, 3 Layer, Leakproof, Microwave &amp; Freezer Safe with Bag","Product Capacity:1900 ml, Product color:3 Layerï¼ŒPink, Product Compartments:3, Product Sheet Size:type, Product Weight:100 g"
"GGEROU Stainless Steel Bento Lunch Box, 1900ML, 3 Layer, Leakproof, Microwave &amp; Freezer Safe with Bag","Product Capacity:1900 ml, Product color:3 Layerï¼ŒWhite, Product Compartments:3, Product Sheet Size:type, Product Weight:1.08 Kg"
"GGEROU Stainless Steel Bento Lunch Box, 1400ML, 2 Layer, Leakproof, Microwave &amp; Freezer Safe with Bag - Pink","Product Capacity:1400 ml, Product color:Pink, Product Sheet Size:type, Product Weight:800 g"
"GGEROU Stainless Steel Bento Lunch Box, 1400ML, 2 Layer, Leakproof, Microwave &amp; Freezer Safe with Bag - White","Product Capacity:1400 ml, Product color:White, Product Sheet Size:type, Product Weight:740 g"
"UCHUNAG Reusable Stainless Steel Bento Lunch Box with 2 Layers Dividers, Leakproof, Microwave Safe - Green","Product color:Green, Product Compartments:2, Product Material:Stainless Steel, Product Sheet Size:type, Product Weight:500 g"
"UCHUNAG Reusable Stainless Steel Bento Lunch Box with 2 Layers Dividers, Leakproof, Microwave Safe - Khaki","Product color:Khaki, Product Compartments:2, Product Material:Stainless Steel, Product Sheet Size:type, Product Weight:500 g"
"Leakproof Lunch Box with 3 Compartments, 1400ml, Reusable Spoon, Knife and Fork, Dishwasher &amp; Microwave Safe - Blue","Product Capacity:1400 ml, Product color:Sky Blue, Product Compartments:3, Product Sheet Size:type, Product Weight:400 g"
"Cute Insulated Lunch Box for Women &amp; Girls - Reusable Lunchbag for Work, School, Picnic or Travel - Green Floral","Product Age Range:Adult, Product Capacity:8 Liters, Product color:Green Floral, Product Material:Polyester, Product Sheet Size:type, Product Weight:350 g"
"Cute Insulated Lunch Bag for Women &amp; Girls - Reusable Lunchbox for Work, School, Picnic or Travel - Leopard","Product Age Range:Adult, Product Capacity:8 Liters, Product color:Leopard Print, Product Material:Polyester, Product Sheet Size:type, Product Weight:350 g"
Leakproof Stainless Steel Bento Lunch Box for Kids and Adults - 2 Tier with 3 Compartments and Cutlery (Spoon &amp; Fork) - Food Fruit Fork Picks - BFA Free - Dishwasher Safe - Pink,"Product Age Range:Kid, Product color:Pink, Product Compartments:3, Product Material:Stainless Steel, Product Sheet Size:type, Product Weight:820 g"
Leakproof Stainless Steel Bento Lunch Box for Kids and Adults - 2 Tier with 3 Compartments and Cutlery (Spoon &amp; Fork) - Food Picks for Kids - BFA Free - Dishwasher Safe - Blue,"Product Age Range:Kid, Product color:Blue, Product Compartments:3, Product Material:Stainless Steel, Product Sheet Size:type, Product Weight:820 g"
BPA-Free &amp; Food-Safe Materials Lunch Bento Boxes with Lunch Bag - Leakproof Food Storage Container for Men Women - 1400ml - Cutlery Set &amp; 3 Compartment - Kids/Adults,"Product Age Range:Adult, Product Capacity:1400 ml, Product color:Green, Product Compartments:3, Product Sheet Size:type, Product Weight:520 g"
BPA-Free &amp; Food-Safe Materials Lunch Bento Boxes with Lunch Bag - Leakproof Food Storage Container for Men Women - 1400ml - Cutlery Set &amp; 3 Compartment - Kids/Adults,"Product Age Range:Adult, Product Capacity:1400 ml, Product color:Pink, Product Compartments:3, Product Sheet Size:type, Product Weight:520 g"
Eco-safe Stainless Steel Bento Box - Healthy Lunch Box - Blackstone,"Product Capacity:340 g, Product color:SILVER, Product Material:Stainless Steel, Product Sheet Size:type, Product Weight:250 g"
XVersion 1 Litre Lunch Box Food Warmer Bento Box with 2 Compartments - Food-Safe Materials - BPA-free - Leak-proof Lunch Box (Orange),"Product Capacity:â€Ž1 Liters, Product color:orange, Product Compartments:2, Product Sheet Size:type, Product Weight:700 g"
"SMK 1800ml Stainless Steel Insulated Leakproof Double Layer 4 Compartment Bento Lunch Box Tiffin Box with Thermal Bag - Microwave Safe - (BLUE, 4) Large size","Product Capacity:1800 ml, Product color:Blue, Product Compartments:4, Product Sheet Size:type, Product Weight:1.12 Kg"
"SMK 1200ml Stainless Steel Insulated Leakproof Double Layer 3 Compartment Bento Lunch Box Tiffin Box - Microwave Safe - (BLUE, 3)","Product Age Range:Kid, Product Capacity:1200 ml, Product color:Blue, Product Compartments:3, Product Sheet Size:type, Product Weight:720 g"
"Stainless Steel Insulated Leakproof Lunch Box with 3 Compartments for Adults and Kids - Microwave Safe (PINK, 3)","Product Age Range:Kid, Product Capacity:1200 ml, Product color:Pink, Product Compartments:3, Product Sheet Size:type, Product Weight:720 g"
"Stainless Steel Insulated Leakproof Lunch Box with 4 Compartments for Adults and Kids - Microwave Safe (PINK, 4)","Product Capacity:1800 ml, Product color:Pink, Product Compartments:4, Product Sheet Size:type, Product Weight:1.12 Kg"
"SabotHeat Smart Portable Oven for Car - Fast Heating Portable Food Warmer Lunch Box with 6 Adjustable Heat Levels &amp; Timer, for Reheating &amp; Cooking, Lunch Box Warmer for Work, Trip, Camping, 12V90W","Product Capacity:1.42 Kg, Product color:Dark Black, Product Material:Insulation Cotton, Oxford Cloth, Product Sheet Size:type, Product Weight:798 g"
"Corsair Icue NexUS Companion 5â€ Diagonal Screen 6 Programmable Virtual Buttons Live System Readouts Connect To Keyboard Or Standalone Base Black, Ch-9910010-Na","Product color:Black, Product Style:Corsair iCUE Nexus, Product Weight:60 g"
"Akko 3068B Plus R2 Tokyo RGB Wireless Mechanical Gaming Keyboard, Multi Modes (BT5.0/2.4Ghz/Type C), 5 Pin Hot Swap, PBT Dye-Sub OSA Keycaps, Programmable Macros (Linear Switch) - Multi Color","Product color:3 Modes|Jelly Pink|TOKYO, Product Connectivity technology:USB-C, Product Special Feature:Backlit, Product Weight:1.1 kg"
"Massage Chair, Full Body, Advanced Features, Perfect Rest - Black","Product color:Black, Product Product Benefits:Pain Relief, Product Special Feature:Heat, Product Use For:Whole Body"
Massage Chair Full Body 5 AUTO Programs Wireless Music Zero Gravity Arabic/English Control - Gray,"Product color:Gray, Product Material:Leather, Product Special Feature:Heat, Product Specific Uses for Product:full body, Product Use For:Whole Body, Product Weight:62 Kilograms"
"RENPHO Shiatsu Back Massager Chair Cushion w/ Heat - Neck, Back, Shoulders, Height Adjustable - Home &amp; Office Gift -","Product Material:Plastic, Product Special Feature:Heat, Product Style:Luxury and fashion, Product Units:1.0 count"
HomeTech Recliner Luxury Massage Chair Stress Relief LCD Screen Control Heat Compress Bluetooth Music RH-7600E Grey,"Product color:grey, Product Material:Faux Leather, Product Special Feature:Zero Gravity, Heating, Auto massage, Product Style:Modern"
Adjustable Height Seat Back Massager With Heat - SKY LAND - Black,"Product Made in:China, Product Material:Faux Leather, Cotton, Product Product Benefits:Immune Support, Blood Flow Control, Body Slimming, Fatigue Relief, Product Special Feature:Heat, Height Adjustable, Waterproof, Foldable, Speed Control, Product Units:1 count, Product Use For:Shoulder, Back, Whole Body, Neck, Hip"
"Electric Massage Chair, Zero-Gravity Linkage Capsule LCD Touch Screen - COOLBABY","Product color:red, Product Department:Unisex, Product Included Components:DDAMY650-RD-YAA, Product Material Type:Aluminum"
"Ovetour Gaming Chair Racing Style Ergonomic High Back Computer, Height Adjustment Massage Office Chair w/Lumbar Support Arms Headrest PU Leather Home Office, Gaming - Black","Product color:4, Product Material:Faux Leather"
"Massage Chair Recliner w/ Foot Roller, Lumbar &amp; Neck Massage - D",Product Units:1.00 count
8D Electric Massage Chair w/ Music &amp; Hand Simulation - Coolbaby Family - New - (),"Product color:wine red, Product Department:Unisex, Product Included Components:DDAMY-S9-YAA, Product Material Type:Aluminum"
Kenneth Cole New York Seat Massager w/ Heat Full Body Massage Chair Pad - Men &amp; Women - Black,Product Units:1.00 count
"Massage Chair, Full Body, Head to Toe, 5 AUTO Programs, Advanced Features, Arabic/English Control - Gold","Product Product Benefits:Pain Relief, Product Special Feature:Heat, Product Units:1.00 count, Product Weight:65 Kilograms"
"Ergonomic E Sports Chair with Foot Rest, Massage, Lift, Rotary, Adjustable Angle - Black LZM-DJY04","Product color:Black, Product Material:Leather"
"Electric Multi-function Massage Chair, COOLBABY Family Sofa, DDAMY01-GLD, Gold","Product color:Gold, Product Material:Aluminum"
Coolbaby Music Massage Chair Family Fully Automatic Whole Body Electric Multi-Function Supreme Cabin Sofa - AE,"Product Age Range:Adult, Product color:Gold, Product Department:unisex-adult, Product Included Components:AE-DDAMY01-GLD, Product Material:Acrylic, Product Material Type:Acrylic"
"Portable Massage Chair Tattoo Therapy 4"" Thick Sponge Adjustable Folding SPA Chair w/ Face Cradle &amp; Carrying Bag - Black","Product Capacity:2 Piece Set, Product color:red, Product Material:Metal"
"Portable Massage Chair Tattoo Therapy 4"" Sponge Height Adjustable Folding Face Cradle SPA Carring Bag - Black","Product Capacity:2 Piece Set, Product color:Black, Product Material:Metal"
Medisana 87678 Relaxing Seat Full Body Massage Chair - Gold &amp; Brown,"Product Made in:Germany, Product Units:1 Pieces, Product Weight:141 Kilograms"
"Massage Chair Recliner RT6890 Zero Gravity Full-Body Smart Luxury with Yoga Support &amp; Heating Therapy, Red","Product Units:1.0 count, Product Weight:77 Kilograms"
Massage Chair Home Office Luxury Capsule Fully Automatic Multifunctional Electric Sofa - COOLBABY,"Product color:grey, Product Department:Unisex, Product Included Components:RK-1912-YAA, Product Material Type:Aluminum"
"Ergonomic Gaming Chair with Footrest, Massage, Racing Office Computer, PU Reclining Video Game Chair, Adjustable Armrest, High Back Esports Chair with Headrest and Lumbar Support - Black","Product color:Black, Product Material:Polyurethane"
"Ergonomic E-sports Chair, COOLBABY Computer Chair, Massage, Lift, Rotary, Home Office, Black","Product color:Khaki, Product Special Feature:Adjustable Height, Product Style:Bohemian"
"Folding Chaise Reclining Chair Adjustable Backrest Summer Bamboo Rocking Chair w/ Cushion &amp; Massage Hammer for Outdoor Patio Garden Pool Beach Lawn Lounge Chair - CQTY-CHY-01, Primary Colours","Product color:Primary Colours, Product Material:Wood, Product Style:CQTY-CHY-01Style is CQTY-CHY-01"
"Folding Chaise Lounge Chair YYY-HCR - Bamboo Rocking Chair, Reclining, Adjustable Backrest, Cushion, Massage Hammer, Indoor/Outdoor, Patio/Garden/Balcony/Lawn, Primary Colours.","Product color:Primary Colours, Product Material:Wood, Product Style:YYY-HCRStyle is YYY-HCR"
"Rotai Ultra-Modern Gaming Recliner Massage Chair w/ Bluetooth Speakers, PU Leather Padded Seat, Mobile Phone Holder, Multi-Usage - Brown","Product Material:Faux Leather, Product Style:Modern"
"Gaming Chair LED Light Racing, Ergonomic Office Massage, Lumbar Support, Adjustable Back Bench, Bluetooth Speaker - COOLBABY Blue","Product color:White, Product Material:Alloy Steel"
"Ergonomic Video Gaming Chair w/ Massage Lumbar Support &amp; Retractible Footrest for Adults - Mingde,","Product color:multi, Product Material:Faux Leather"
Oncloudnine-3 Massage Chair w/ Rolling &amp; Air Squeezing Feet - Black,"Product color:White, Product Department:unisex-adult, Product Included Components:1 x Massage Chair, 1 x User Manual, 1 x Warranty Card, Product Material Type:Steel"
Portable Hjiama Chair Folding Massage Spa Tattoo Chair Adjustable Face Cradle Table Beauty Salon Furniture Chair - Black,"Product color:Black, Product Special Feature:Arm_Rest, Head_Support, Product Style:hijama chair massage chair tattoo chair foldable portable spa beauty"
"Coolbaby Deluxe Electric Massage Chair SL Guide Rail Space Cabin - Multi-Function Zero Gravity, : Deluxe","Product color:White, Product Department:unisex-adult, Product Included Components:DDAMY02-WT, Product Material Type:Aluminum"
"Massage Chair Vibration Seat Pad Cushion w/ Shiatsu Kneading - Full Lower Back Massager for Elderly, Home Office Xmas Gift - ARONT, : Xmas Gift","Product color:Black, Product Material:Faux Leather"
"Folding Massage Chair w/Carry Bag - Best Choice Products, Portable,","Product color:Black, Product Material:Faux Leather"
Electric Back Massager Cushion - Shiatsu Kneading with Heat for Whole/Upper/Lower Back - Home/Office Seat Use - Black,"Product Special Feature:Heat, Fatigue relief, Product Units:1.00 count"
"COOLABABY Deluxe Electric Massage Chair SL Guide Rail Space Cabin - Multi-function Zero Gravity, Chair",
"Professional Massage Table Mobile 3 Zones Height-Adjustable Wooden Legs Ergonomic Headrest Carry Bag Careboda MGBC-302H, Beige, 70x185cm","Product Capacity:70 x 185 cm, Product color:Beige, Product size:70 x 185 cm, Product Style:Modern, Product Weight:17.5 Kilograms"
Memory Foam Seat Cushion Massage Donut Pillow Anti Hemorrhoids Hip Push Up Yoga Orthopedic Comfort Tailbone Pillow Car Office Chair Pad Blue - Gluckluz,"Product size:45 * 41 * 7.5, Product Special Feature:Lightweight, Washable, Removable Cover"
"Mesh Ventilate Car Seat Massage Lumbar Support Cushion Pad, Black",
"BenQ GW2785TC 27 inch 1080p Eye-Care, IPS LED Monitor, USB-C, noise-cancellation microphone, EyeSafe, Ergonomic design, Ultra Slim Bezel, Daisy Chain, B.I. Sensor for Home Office","Product Connectivity technology:DisplayPort, USB Type C, HDMI, Product Language:English, Product Language/s:English, Product screen-size:27 Inches, Product Special Feature:Height Adjustment, Pivot Adjustment, Blue Light Filter, Tilt Adjustment, Built-In Speakers, Product Specific Uses for Product:Education, Gaming, Business"
"BenQ GW2485TC 23.8 inch 1080p Eye Care, IPS LED Monitor, USB C, noise cancellation microphone, EyeSafe, Ergonomic design, Ultra Slim Bezel, Daisy Chain, B.I. Sensor for Home Office, Black","Product color:Black, Product Compatible Devices:Personal Computer, Product Connectivity technology:DisplayPort, USB Type C, HDMI, Product Product-Type:Wall Mount, Product Series:GW2485TC, Product Special Feature:Height Adjustment, Pivot Adjustment, Blue Light Filter, Tilt Adjustment, Built-In Speakers, Product Voltage:240 Volts, Product Weight:6.2 Kg"
"BenQ ZOWIE XL2746K 27"" Gaming Monitor 240Hz | DyAc+ | Color Vibrance | Black eQualizer for Competitive Edge | Enhanced Height, Tilt and Base Adjustment | XL Setting to Share | S-Switch | Shield | VESA","Product color:Black, Product Connectivity technology:DisplayPort, HDMI, Product screen-size:27 Inches, Product Series:XL2746K, Product Special Feature:Height Adjustment, Pivot Adjustment, Tilt Adjustment, Product Specific Uses for Product:Gaming, Product Weight:12.6 kg"
"BenQ EW2780 Gaming Monitor 27"" FHD 1080p | IPS | HDRi | Eye-Care Tech w/Sensor | TUV Certified | Adaptive Brightness | FreeSync | Tilt Screen | Built-In Speakers | Eye Reminder | HDMI | VESA Ready","Product color:Blue, Product screen-size:27 Inches, Product Series:EW2780, Product Special Feature:Built-In Speakers, Product Weight:4.4 kg"
BenQ ScreenBar Halo LED Monitor Light/Lamp with Wireless Controller/Adjustable Brightness and Colour Temperature/Eye-Care/No Screen Glare/Space Saving/Curved Monitors/USB-A Powered,"Product Included Components:1 x ScreenBar Halo lamp (with USB power cord), Product Light Type:LED, Product Special Feature:Curved"
"BenQ ScreenBar Plus e-Reading LED Computer Monitor Light Lamp with Desktop Dial, Auto-Dimming and Hue Adjustment, No Screen Glare, Space Saving, USB Powered, Matte Silver","Product Included Components:USB power cable (with controller) x 1, ScreenBar Plus lamp x 1, Clip x 1, Product Special Feature:Space Saving Monitor Lamp, Dimmable, Product Style:ScreenBar w/ DialStyle is ScreenBar w/ Dial, Product Weight:680 Grams"
Casio SA-78 Mini 44 Keys Keyboard - Pink,"Product Connectivity technology:MIDI USB, Product Material Type:Plastic, Product Number of Keys:44, Product Sheet Size:type, Product size:44-Key, Product Style:KeyboardStyle is Keyboard, Product Voltage:9.5 Volts, Product Weight:1.4 kg"
